Språk,Wikipedia-sida,Extern länk,Wikipedia-länk,Domän
sv,Åke Jönsson,http://www.kringla.nu/kringla/objekt?referens=HeM/fotografi/272107,https://sv.wikipedia.org/wiki/Åke_Jönsson,www.kringla.nu
sv,Jokkmokks kommunala realskola,http://www.kringla.nu/kringla/objekt;jsessionid=63B7E8507BD86AA796978EE91621E1D1?referens=ajtte/bildarkiv/36553&flik=0&teknisk=j,https://sv.wikipedia.org/wiki/Jokkmokks_kommunala_realskola,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000072036,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000378621,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200091422,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443873,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000442868,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200083213,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200166279,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000549722,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000549155,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443564,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000443597,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440481,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Bo Beskow,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440492,https://sv.wikipedia.org/wiki/Bo_Beskow,www.kringla.nu
sv,Döderhultarn,http://www.kringla.nu/kringla/objekt?referens=SLM/item/273910,https://sv.wikipedia.org/wiki/Döderhultarn,www.kringla.nu
sv,Martina Müntzing,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/161739,https://sv.wikipedia.org/wiki/Martina_Müntzing,www.kringla.nu
sv,Ivar Arosenius,http://www.kringla.nu/kringla/objekt?referens=SLM/item/272712,https://sv.wikipedia.org/wiki/Ivar_Arosenius,www.kringla.nu
sv,Olof Arenius,http://www.kringla.nu/kringla/objekt?referens=LSH/objects/66655,https://sv.wikipedia.org/wiki/Olof_Arenius,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=SLM/item/272706,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=HeM/objekt/151842,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=S-XLM/object/XLM07306,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000289420,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200043916,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=S-OLM/photo/OLM-95400880-1,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Prins Eugen av Sverige,http://www.kringla.nu/kringla/objekt?referens=nomu/object/NM0224975,https://sv.wikipedia.org/wiki/Prins_Eugen_av_Sverige,www.kringla.nu
sv,Hallströmska gården,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000622797,https://sv.wikipedia.org/wiki/Hallströmska_gården,www.kringla.nu
sv,Amalia Lindegren,http://www.kringla.nu/kringla/objekt?referens=GSM/objekt/35756,https://sv.wikipedia.org/wiki/Amalia_Lindegren,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200094443,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000441709,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000184704,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000672957,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000012992,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200146784,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000553565,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000557683,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440308,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbrm/21200000002463,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440443,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16000200040564,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000532063,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Yngve Lundström,http://www.kringla.nu/kringla/objekt?referens=raa/kmb/16001000541403,https://sv.wikipedia.org/wiki/Yngve_Lundström,www.kringla.nu
sv,Marianne Wrete,http://www.kringla.nu/kringla/objekt?referens=jlm/item/168977,https://sv.wikipedia.org/wiki/Marianne_Wrete,www.kringla.nu
sv,Kaisa Melanton,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000336427,https://sv.wikipedia.org/wiki/Kaisa_Melanton,www.kringla.nu
sv,Kaisa Melanton,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000296361,https://sv.wikipedia.org/wiki/Kaisa_Melanton,www.kringla.nu
sv,Lars Johan Dahlberg,http://www.kringla.nu/kringla/objekt?referens=GSM/delobjekt/102702,https://sv.wikipedia.org/wiki/Lars_Johan_Dahlberg,www.kringla.nu
sv,Gunnar Cyrén,http://www.kringla.nu/kringla/objekt?referens=raa/bbrb/21420000042566,https://sv.wikipedia.org/wiki/Gunnar_Cyrén,www.kringla.nu
sv,Gunnar Cyrén,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/211766,https://sv.wikipedia.org/wiki/Gunnar_Cyrén,www.kringla.nu
sv,Gunnar Cyrén,http://www.kringla.nu/kringla/objekt?text=Gunnar+Cyr%C3%A9n&antal=96&sida=3&referens=S-TEK/object/TEKS0035216,https://sv.wikipedia.org/wiki/Gunnar_Cyrén,www.kringla.nu
sv,Gunnar Cyrén,http://www.kringla.nu/kringla/objekt?referens=pm/object/POST044415,https://sv.wikipedia.org/wiki/Gunnar_Cyrén,www.kringla.nu
sv,Felix Bartha,http://www.kringla.nu/kringla/objekt;jsessionid=A9D026F2F77397D08C122007D7165AAC?filter=itemType%3Dbyggnad&sida=7&referens=GSM/bebyggelse/1144640,https://sv.wikipedia.org/wiki/Felix_Bartha,www.kringla.nu
sv,Frans Lindberg,http://www.kringla.nu/kringla/objekt?referens=Kulturen/objekt/40941,https://sv.wikipedia.org/wiki/Frans_Lindberg,www.kringla.nu
sv,Stig Lindberg,http://www.kringla.nu/kringla/objekt?referens=SLM/item/275345,https://sv.wikipedia.org/wiki/Stig_Lindberg,www.kringla.nu
sv,Stig Lindberg,http://www.kringla.nu/kringla/objekt?referens=S-OLM/object/OLM-28349-A-B,https://sv.wikipedia.org/wiki/Stig_Lindberg,www.kringla.nu
sv,Stig Lindberg,http://www.kringla.nu/kringla/objekt?referens=jlm/item/92541,https://sv.wikipedia.org/wiki/Stig_Lindberg,www.kringla.nu
sv,Stig Lindberg,http://www.kringla.nu/kringla/objekt?referens=RSMS/objekt/1536,https://sv.wikipedia.org/wiki/Stig_Lindberg,www.kringla.nu
sv,Öyvind Fahlström,http://www.kringla.nu/kringla/objekt?referens=vm/objekt/119106,https://sv.wikipedia.org/wiki/Öyvind_Fahlström,www.kringla.nu
sv,Gallehushornen,http://www.kringla.nu/kringla/objekt?referens=MM/objekt/1390744,https://sv.wikipedia.org/wiki/Gallehushornen,www.kringla.nu
sv,Asmundtorps kyrka,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000439958,https://sv.wikipedia.org/wiki/Asmundtorps_kyrka,www.kringla.nu
sv,Skånsk medeltidskonst,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000439958,https://sv.wikipedia.org/wiki/Skånsk_medeltidskonst,www.kringla.nu
sv,Finjamästaren,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000439958,https://sv.wikipedia.org/wiki/Finjamästaren,www.kringla.nu
sv,Smålands runinskrifter NOR2002;25,http://www.kringla.nu/kringla/objekt?referens=JM/object/JM55365,https://sv.wikipedia.org/wiki/Smålands_runinskrifter_NOR2002;25,www.kringla.nu
sv,Glommersträsks kyrka,http://www.kringla.nu/kringla/objekt;jsessionid=BD6227EA1B34476C08EB5AC263FD1253?referens=raa/bbrb/21420000042870,https://sv.wikipedia.org/wiki/Glommersträsks_kyrka,www.kringla.nu
sv,Upplands runinskrifter 620,http://www.kringla.nu/kringla/objekt?referens=raa/lamning/a5e2b5c3-6710-4b9c-87b2-bcc4419bcbfd,https://sv.wikipedia.org/wiki/Upplands_runinskrifter_620,www.kringla.nu
sv,"Drottningtorget, Malmö",http://www.kringla.nu/kringla/objekt?referens=MM/objekt/213422,"https://sv.wikipedia.org/wiki/Drottningtorget,_Malmö",www.kringla.nu
sv,Guld,http://www.kringla.nu/kringla/objekt;jsessionid=0214893F3E0C5A95047932EC752C6C79?referens=shm/site/18461,https://sv.wikipedia.org/wiki/Guld,www.kringla.nu
sv,Locknevi kyrka,http://www.kringla.nu/kringla/objekt?text=locknevi&filter=itemType%3Dbyggnad&filter=thumbnailExists%3Dj&referens=raa/bbr/21400000442790,https://sv.wikipedia.org/wiki/Locknevi_kyrka,www.kringla.nu
sv,Späntkniv,http://www.kringla.nu/kringla/objekt?text=Sp%C3%A4ntkniv&antal=48&referens=nomu/object/NM0198904,https://sv.wikipedia.org/wiki/Späntkniv,www.kringla.nu
sv,Ornäs station,http://www.kringla.nu/kringla/sok?referens=raa/bbr/21300000020253&text=Orn%C3%A4s+station,https://sv.wikipedia.org/wiki/Ornäs_station,www.kringla.nu
sv,Mellersta Blekinge järnväg,http://www.kringla.nu/kringla/objekt?text=%C3%A5nglok&place=Ronneby&filter=thumbnailExists%3Dj&antal=96&referens=blm/item/33246,https://sv.wikipedia.org/wiki/Mellersta_Blekinge_järnväg,www.kringla.nu
sv,Mellersta Blekinge järnväg,http://www.kringla.nu/kringla/objekt?text=Strandgatan&place=Ronneby&referens=blm/item/74560,https://sv.wikipedia.org/wiki/Mellersta_Blekinge_järnväg,www.kringla.nu
sv,Ragundagranit,http://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000441295,https://sv.wikipedia.org/wiki/Ragundagranit,www.kringla.nu
sv,Lizinka Sörensen,http://www.kringla.nu/kringla/objekt?referens=LSH/agents/67713,https://sv.wikipedia.org/wiki/Lizinka_Sörensen,www.kringla.nu
sv,Allona,https://kringla.nu/kringla/objekt?referens=sm/photo/SuM-foto005451,https://sv.wikipedia.org/wiki/Allona,kringla.nu
sv,Signe Bergner,http://www.kringla.nu/kringla/objekt;jsessionid=35C79C57C1B01022562123EBC18E4DC3?referens=SMVK-EM/name/4193848,https://sv.wikipedia.org/wiki/Signe_Bergner,www.kringla.nu
sv,Helene Schjerfbeck,https://www.kringla.nu/kringla/objekt?referens=HeM/objekt/153322,https://sv.wikipedia.org/wiki/Helene_Schjerfbeck,www.kringla.nu
sv,Vattenvirvlare,https://kringla.nu/kringla/objekt?referens=nomu/object/NM0328432%2B,https://sv.wikipedia.org/wiki/Vattenvirvlare,kringla.nu
sv,Bernt Andersson (båtkonstruktör),https://kringla.nu/kringla/objekt?referens=smm-sm/object/2016:3:7:10,https://sv.wikipedia.org/wiki/Bernt_Andersson_(båtkonstruktör),kringla.nu
sv,Reftele,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000580863,https://sv.wikipedia.org/wiki/Reftele,www.kringla.nu
sv,Haparanda station,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000357797,https://sv.wikipedia.org/wiki/Haparanda_station,www.kringla.nu
sv,Älvkarhed,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21200000000101,https://sv.wikipedia.org/wiki/Älvkarhed,www.kringla.nu
sv,Fårdrupyxa,https://www.kringla.nu/kringla/objekt?referens=GSM/objekt/499084,https://sv.wikipedia.org/wiki/Fårdrupyxa,www.kringla.nu
sv,Gaddska huset,https://www.kringla.nu/kringla/objekt?text=kyrkogatan&place=Ronneby&filter=thumbnailExists%3Dj&antal=96&referens=blm/item/52289,https://sv.wikipedia.org/wiki/Gaddska_huset,www.kringla.nu
sv,Tomtens tekniska fabrik,https://www.kringla.nu/kringla/objekt?referens=GSM/name/155119,https://sv.wikipedia.org/wiki/Tomtens_tekniska_fabrik,www.kringla.nu
sv,Titti Wrange,https://kringla.nu/kringla/objekt?referens=SLM/item/358739,https://sv.wikipedia.org/wiki/Titti_Wrange,kringla.nu
sv,Diskussion:Ballstorps kyrkoruin,https://www.kringla.nu/kringla/objekt?referens=S-FBM/photo/2M16-S-0092-11-17,https://sv.wikipedia.org/wiki/Diskussion:Ballstorps_kyrkoruin,www.kringla.nu
sv,Ronneby Ångslups AB,https://www.kringla.nu/kringla/objekt?text=Ronneby%C3%A5n&referens=smm-sm/photo/Fo200698,https://sv.wikipedia.org/wiki/Ronneby_Ångslups_AB,www.kringla.nu
sv,Ronneby Ångslups AB,https://www.kringla.nu/kringla/objekt?text=Ronneby%C3%A5n&sida=9&referens=blm/item/73001,https://sv.wikipedia.org/wiki/Ronneby_Ångslups_AB,www.kringla.nu
sv,S/S Rottne,https://www.kringla.nu/kringla/objekt?text=Rottne&place=Ronneby&referens=blm/item/52271,https://sv.wikipedia.org/wiki/S/S_Rottne,www.kringla.nu
sv,Arvid Hjortzberg,https://www.kringla.nu/kringla/objekt?referens=S-OM/photo/OMPAO000590,https://sv.wikipedia.org/wiki/Arvid_Hjortzberg,www.kringla.nu
sv,Jönköpings gasverk,https://www.kringla.nu/kringla/objekt?referens=JM/photo/JM1988-2-2540,https://sv.wikipedia.org/wiki/Jönköpings_gasverk,www.kringla.nu
sv,Kronprinsessan Victorias och Prins Daniels bröllopsminnesmedalj,https://www.kringla.nu/kringla/objekt?referens=GSM/objekt/782806,https://sv.wikipedia.org/wiki/Kronprinsessan_Victorias_och_Prins_Daniels_bröllopsminnesmedalj,www.kringla.nu
sv,Åmåls kommun,https://www.kringla.nu/kringla/objekt?referens=raa/lamning/8369781a-dcd7-4dae-bb58-d766ddb2e3a0,https://sv.wikipedia.org/wiki/Åmåls_kommun,www.kringla.nu
sv,Konung Carl XVI Gustafs jubileumsminnestecken II,https://www.kringla.nu/kringla/objekt?referens=GSM/objekt/823684,https://sv.wikipedia.org/wiki/Konung_Carl_XVI_Gustafs_jubileumsminnestecken_II,www.kringla.nu
sv,Användare:Sebras/sandlåda,http://www.kringla.nu/kringla/objekt?referens=S-TEK/object/TEKS0032367,https://sv.wikipedia.org/wiki/Användare:Sebras/sandlåda,www.kringla.nu
sv,Användare:Sebras/sandlåda,http://www.kringla.nu/kringla/objekt?referens=S-TEK/object/TEKS0032368,https://sv.wikipedia.org/wiki/Användare:Sebras/sandlåda,www.kringla.nu
sv,Användare:Sebras/sandlåda,http://www.kringla.nu/kringla/objekt?referens=S-TEK/object/TEKS0032369,https://sv.wikipedia.org/wiki/Användare:Sebras/sandlåda,www.kringla.nu
sv,Användare:Sebras/sandlåda,http://www.kringla.nu/kringla/objekt?referens=S-TEK/object/TEKS0032370,https://sv.wikipedia.org/wiki/Användare:Sebras/sandlåda,www.kringla.nu
sv,Vita märren,https://www.kringla.nu/kringla/objekt;jsessionid=7628334C540D06E89E17F63A82B4112F?referens=raa/bbrb/21420000028013,https://sv.wikipedia.org/wiki/Vita_märren,www.kringla.nu
sv,Diskussion:Petar Brzica,https://www.kringla.nu/kringla/objekt;jsessionid=2D7734BFDD2D12C712E4733B9CDDB5C0?text=Kniv&filter=thumbnailExists%3Dj&antal=96&sida=15&referens=upmu/object/UM41863,https://sv.wikipedia.org/wiki/Diskussion:Petar_Brzica,www.kringla.nu
sv,Diskussion:Srbosjek,https://www.kringla.nu/kringla/objekt;jsessionid=2D7734BFDD2D12C712E4733B9CDDB5C0?text=Kniv&filter=thumbnailExists%3Dj&antal=96&sida=15&referens=upmu/object/UM41863,https://sv.wikipedia.org/wiki/Diskussion:Srbosjek,www.kringla.nu
sv,Kockumvillan,https://www.kringla.nu/kringla/objekt?text=Kockumsvillan&referens=blm/item/111698,https://sv.wikipedia.org/wiki/Kockumvillan,www.kringla.nu
sv,Kockumvillan,https://www.kringla.nu/kringla/objekt?text=Kockumsvillan&filter=itemType%3Dfoto&referens=blm/item/73008,https://sv.wikipedia.org/wiki/Kockumvillan,www.kringla.nu
sv,"Prinshuset, Ronneby",https://www.kringla.nu/kringla/objekt?text=prinshuset&place=Ronneby&referens=blm/item/111698,"https://sv.wikipedia.org/wiki/Prinshuset,_Ronneby",www.kringla.nu
sv,Tibro kommun,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21000001021480,https://sv.wikipedia.org/wiki/Tibro_kommun,www.kringla.nu
sv,Djupafors,https://www.kringla.nu/kringla/objekt?text=Djupafors&filter=itemType%3Dfoto&filter=mediaLicense%3Dcc0&filter=mediaLicense%3Dpdmark&referens=S-JVM/photo/JvmKCAC11491%7C,https://sv.wikipedia.org/wiki/Djupafors,www.kringla.nu
sv,Djupaforsklyftan,https://www.kringla.nu/kringla/objekt?text=Djupaforsklyftan&filter=itemType%3Dfoto&referens=blm/item/97554,https://sv.wikipedia.org/wiki/Djupaforsklyftan,www.kringla.nu
sv,Vannslätten,https://www.kringla.nu/kringla/objekt?text=Hallabro&antal=96&referens=blm/item/77932,https://sv.wikipedia.org/wiki/Vannslätten,www.kringla.nu
sv,Johan Holmberg (byggmästare),https://kringla.nu/kringla/objekt;jsessionid=1D7651CDDBE8A71B95B92A9C921A8E83?referens=raa/bbr/21300000002974,https://sv.wikipedia.org/wiki/Johan_Holmberg_(byggmästare),kringla.nu
sv,S/S Blida,https://www.kringla.nu/kringla/objekt?text=Blida&place=Ronneby&referens=blm/item/47174,https://sv.wikipedia.org/wiki/S/S_Blida,www.kringla.nu
sv,S/S Blida,https://www.kringla.nu/kringla/objekt?text=Blida&place=Ronneby&referens=blm/item/67713,https://sv.wikipedia.org/wiki/S/S_Blida,www.kringla.nu
sv,S/S Karö,https://www.kringla.nu/kringla/objekt?text=Kar%C3%B6&place=Ronneby&referens=blm/item/49611,https://sv.wikipedia.org/wiki/S/S_Karö,www.kringla.nu
sv,S/S Freja,https://www.kringla.nu/kringla/objekt?text=Freja&place=Ronneby&referens=blm/item/86521,https://sv.wikipedia.org/wiki/S/S_Freja,www.kringla.nu
sv,S/S Freja,https://www.kringla.nu/kringla/objekt?text=Blida&place=Ronneby&referens=blm/item/67713,https://sv.wikipedia.org/wiki/S/S_Freja,www.kringla.nu
sv,S/S Turist,https://www.kringla.nu/kringla/objekt?text=Ronneby&filter=itemType%3Dfoto&filter=thumbnailExists%3Dj&filter=mediaLicense%3Dcc0&filter=mediaLicense%3Dpdmark&antal=96&sida=15&referens=S-OM/photo/OMDVE000154,https://sv.wikipedia.org/wiki/S/S_Turist,www.kringla.nu
sv,Breviksnäs,https://kringla.nu/kringla/objekt?referens=raa/bbr/21300000014603,https://sv.wikipedia.org/wiki/Breviksnäs,kringla.nu
sv,Diskussion:Landstormshatt m/1907,https://kringla.nu/kringla/objekt?referens=FMB/object/FMB002276,https://sv.wikipedia.org/wiki/Diskussion:Landstormshatt_m/1907,kringla.nu
sv,Mustad Folkscooter 111,https://kringla.nu/kringla/objekt?referens=GSM/objekt/201232,https://sv.wikipedia.org/wiki/Mustad_Folkscooter_111,kringla.nu
sv,Diskussion:Skivarps kyrka,https://kringla.nu/kringla/objekt?referens=raa/bbr/21400000439816,https://sv.wikipedia.org/wiki/Diskussion:Skivarps_kyrka,kringla.nu
sv,Berghalla,https://www.kringla.nu/kringla/objekt?referens=JM/photo/JMF00254,https://sv.wikipedia.org/wiki/Berghalla,www.kringla.nu
sv,Ekensbergs värdshus,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000021427,https://sv.wikipedia.org/wiki/Ekensbergs_värdshus,www.kringla.nu
sv,Användare:Simiha/Arbetsbänk 203,https://kringla.nu/kringla/objekt?referens=sm/photo/SuM-foto005451,https://sv.wikipedia.org/wiki/Användare:Simiha/Arbetsbänk_203,kringla.nu
sv,Ormhuvudringar,https://www.kringla.nu/kringla/objekt?referens=shm/object/109026,https://sv.wikipedia.org/wiki/Ormhuvudringar,www.kringla.nu
sv,Diskussion:Sydliga samer/Arkiv 2019,http://www.kringla.nu/kringla/objekt?referens=SMVK-VKM/objekt/11954,https://sv.wikipedia.org/wiki/Diskussion:Sydliga_samer/Arkiv_2019,www.kringla.nu
sv,Västergötlands runinskrifter 114,https://www.kringla.nu/kringla/objekt?referens=raa/lamning/bcf4e6da-5333-48f4-a5d8-1bd2c1848186,https://sv.wikipedia.org/wiki/Västergötlands_runinskrifter_114,www.kringla.nu
sv,Västergötlands runinskrifter 113,https://www.kringla.nu/kringla/objekt?referens=raa/lamning/6d901763-1a01-4999-9365-7dcb1ee890d1,https://sv.wikipedia.org/wiki/Västergötlands_runinskrifter_113,www.kringla.nu
sv,Svensksundsmedaljen,https://kringla.nu/kringla/objekt;jsessionid=99113383E44B5BE6717C62190AF8B937?referens=LSH/objects/38437,https://sv.wikipedia.org/wiki/Svensksundsmedaljen,kringla.nu
sv,Jacob Hahr,https://kringla.nu/kringla/objekt?referens=GSM/name/157045,https://sv.wikipedia.org/wiki/Jacob_Hahr,kringla.nu
sv,Hedbergs Verkstäder,https://kringla.nu/kringla/objekt?referens=Kulturen/objekt/84423,https://sv.wikipedia.org/wiki/Hedbergs_Verkstäder,kringla.nu
sv,Vikingatida färder,https://kringla.nu/kringla/objekt;jsessionid=118F720AA7271330757B4A186580D805?text=Grekland&antal=24&sida=5&sort=lastChangedDate&referens=raa/dokumentation/17ce449c-2fb3-4120-85f0-1c210326f1b1,https://sv.wikipedia.org/wiki/Vikingatida_färder,kringla.nu
sv,"Storgatan, Skellefteå",https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21300000012605,"https://sv.wikipedia.org/wiki/Storgatan,_Skellefteå",www.kringla.nu
sv,Diskussion:Östen Bucht,https://www.kringla.nu/kringla/objekt?referens=raa/lamning/77ce9174-2098-428a-980f-dd79367f6e32,https://sv.wikipedia.org/wiki/Diskussion:Östen_Bucht,www.kringla.nu
sv,Östra Herrestads kyrka,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440167,https://sv.wikipedia.org/wiki/Östra_Herrestads_kyrka,www.kringla.nu
sv,Användare:Adville/Skånsk medeltidskonst,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440167,https://sv.wikipedia.org/wiki/Användare:Adville/Skånsk_medeltidskonst,www.kringla.nu
sv,Celt,https://www.kringla.nu/kringla/objekt?referens=shm/object/108590,https://sv.wikipedia.org/wiki/Celt,www.kringla.nu
sv,Siris kapell,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000440451,https://sv.wikipedia.org/wiki/Siris_kapell,www.kringla.nu
sv,Kallingeskolan,https://www.kringla.nu/kringla/sok?text=Kallingeskolan&filter=thumbnailExists%3Dj,https://sv.wikipedia.org/wiki/Kallingeskolan,www.kringla.nu
sv,Användare:Hesekiel/sandlåda,http://www.kringla.nu/kringla/objekt?text=%C3%A5nglok&place=Ronneby&filter=thumbnailExists%3Dj&antal=96&referens=blm/item/33246,https://sv.wikipedia.org/wiki/Användare:Hesekiel/sandlåda,www.kringla.nu
sv,Användare:Hesekiel/sandlåda,http://www.kringla.nu/kringla/objekt?text=Strandgatan&place=Ronneby&referens=blm/item/74560,https://sv.wikipedia.org/wiki/Användare:Hesekiel/sandlåda,www.kringla.nu
sv,Sven Miliander,https://kringla.nu/kringla/objekt?referens=GSM/event/739333,https://sv.wikipedia.org/wiki/Sven_Miliander,kringla.nu
sv,Ettaks kyrkoruin,https://www.kringla.nu/kringla/sok?text=Ettak&filter=thumbnailExists%3Dj&sida=3,https://sv.wikipedia.org/wiki/Ettaks_kyrkoruin,www.kringla.nu
sv,Rådene kyrka,https://www.kringla.nu/kringla/sok?text=R%C3%A5dene+kyrka&sida=4,https://sv.wikipedia.org/wiki/Rådene_kyrka,www.kringla.nu
sv,Lilla Garn,https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21000001071001,https://sv.wikipedia.org/wiki/Lilla_Garn,www.kringla.nu
sv,Svintorget,https://kringla.nu/kringla/objekt?referens=JM/photo/JM2015-3-117,https://sv.wikipedia.org/wiki/Svintorget,kringla.nu
sv,"Tveta, Vista och Mo domsagas tingshus",https://www.kringla.nu/kringla/objekt?referens=raa/bbr/21400000696618,"https://sv.wikipedia.org/wiki/Tveta,_Vista_och_Mo_domsagas_tingshus",www.kringla.nu
sv,Yahgan,https://kringla.nu/kringla/sok?text=eldslandet+vanadis&filter=itemType%3Dobjekt/f%C3%B6rem%C3%A5l&filter=thumbnailExists%3Dj&filter=thumbnailExists%3Dn,https://sv.wikipedia.org/wiki/Yahgan,kringla.nu
sv,Brodd,http://www.kringla.nu/kringla/objekt?referens=shm/object/448574,https://sv.wikipedia.org/wiki/Brodd,www.kringla.nu
sv,Risanäs,https://www.kringla.nu/kringla/objekt?text=Risan%C3%A4s&place=Ronneby&filter=thumbnailExists%3Dj&antal=96&referens=raa/dokumentation/27faab69-021f-4d22-a656-0e036cd2fe87,https://sv.wikipedia.org/wiki/Risanäs,www.kringla.nu
